,dates,vcan,ab,jpn,jst,jps,cavado,crista,difluência,convergência,text_data,url_data
41,2009010312,0,1,0,0,0,0,0,0,0,"Na carta de altitude das 12z de hoje (03/01), ainda é possível notar uma área de circulação anticiclônica associada a Alta da Bolívia (AB) atuando na parte central, oeste e norte do continente, no entanto, o centro deste sistema não está bem configurado. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre o norte do Mato Grosso (MT) e centro-norte do Amazonas (AM). Outra área com presença de perturbações ciclônicas é notada sobre o Pará (PA) e sobre  parte da Região Nordeste do Brasil. Um cavado de menor amplitude é notado entre o sudeste de GO, triângulo mineiro, norte de São Paulo (SP) e leste do Paraná (PR) favorecendo o levantamento e a formação de instabilidade entre o triângulo Mineiro e o norte paulista. Ao sul da área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando em parte do norte e do nordeste da Argentina, sul do Paraguai, Rio Grande do Sul (RS) e sul de Santa Catarina (SC) seguindo pelo Atlântico. Sobre este oceano, este máximo de vento acopla-se a um ramo do Jato Polar Norte (JPN). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o centro-leste da Argentina e Região Sul do Brasil seguindo pelo Atlântico em torno do paralelo 37S e dão suporte a uma frente fria observada em superfície a leste da região Sul do Brasil. Entre o Pacífico e o Atlântico a oeste das Ilhas Malvinas pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente. Outros ramos destes máximos de vento podem ser notado sobre o Atlântico.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010312.gif
42,2009010312,0,0,1,0,0,0,0,0,0,"Na carta de altitude das 12z de hoje (03/01), ainda é possível notar uma área de circulação anticiclônica associada a Alta da Bolívia (AB) atuando na parte central, oeste e norte do continente, no entanto, o centro deste sistema não está bem configurado. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre o norte do Mato Grosso (MT) e centro-norte do Amazonas (AM). Outra área com presença de perturbações ciclônicas é notada sobre o Pará (PA) e sobre  parte da Região Nordeste do Brasil. Um cavado de menor amplitude é notado entre o sudeste de GO, triângulo mineiro, norte de São Paulo (SP) e leste do Paraná (PR) favorecendo o levantamento e a formação de instabilidade entre o triângulo Mineiro e o norte paulista. Ao sul da área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando em parte do norte e do nordeste da Argentina, sul do Paraguai, Rio Grande do Sul (RS) e sul de Santa Catarina (SC) seguindo pelo Atlântico. Sobre este oceano, este máximo de vento acopla-se a um ramo do Jato Polar Norte (JPN). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o centro-leste da Argentina e Região Sul do Brasil seguindo pelo Atlântico em torno do paralelo 37S e dão suporte a uma frente fria observada em superfície a leste da região Sul do Brasil. Entre o Pacífico e o Atlântico a oeste das Ilhas Malvinas pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente. Outros ramos destes máximos de vento podem ser notado sobre o Atlântico.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010312.gif
43,2009010312,0,0,0,1,0,0,0,0,0,"Na carta de altitude das 12z de hoje (03/01), ainda é possível notar uma área de circulação anticiclônica associada a Alta da Bolívia (AB) atuando na parte central, oeste e norte do continente, no entanto, o centro deste sistema não está bem configurado. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre o norte do Mato Grosso (MT) e centro-norte do Amazonas (AM). Outra área com presença de perturbações ciclônicas é notada sobre o Pará (PA) e sobre  parte da Região Nordeste do Brasil. Um cavado de menor amplitude é notado entre o sudeste de GO, triângulo mineiro, norte de São Paulo (SP) e leste do Paraná (PR) favorecendo o levantamento e a formação de instabilidade entre o triângulo Mineiro e o norte paulista. Ao sul da área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando em parte do norte e do nordeste da Argentina, sul do Paraguai, Rio Grande do Sul (RS) e sul de Santa Catarina (SC) seguindo pelo Atlântico. Sobre este oceano, este máximo de vento acopla-se a um ramo do Jato Polar Norte (JPN). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o centro-leste da Argentina e Região Sul do Brasil seguindo pelo Atlântico em torno do paralelo 37S e dão suporte a uma frente fria observada em superfície a leste da região Sul do Brasil. Entre o Pacífico e o Atlântico a oeste das Ilhas Malvinas pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente. Outros ramos destes máximos de vento podem ser notado sobre o Atlântico.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010312.gif
44,2009010312,0,0,0,0,1,0,0,0,0,"Na carta de altitude das 12z de hoje (03/01), ainda é possível notar uma área de circulação anticiclônica associada a Alta da Bolívia (AB) atuando na parte central, oeste e norte do continente, no entanto, o centro deste sistema não está bem configurado. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre o norte do Mato Grosso (MT) e centro-norte do Amazonas (AM). Outra área com presença de perturbações ciclônicas é notada sobre o Pará (PA) e sobre  parte da Região Nordeste do Brasil. Um cavado de menor amplitude é notado entre o sudeste de GO, triângulo mineiro, norte de São Paulo (SP) e leste do Paraná (PR) favorecendo o levantamento e a formação de instabilidade entre o triângulo Mineiro e o norte paulista. Ao sul da área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando em parte do norte e do nordeste da Argentina, sul do Paraguai, Rio Grande do Sul (RS) e sul de Santa Catarina (SC) seguindo pelo Atlântico. Sobre este oceano, este máximo de vento acopla-se a um ramo do Jato Polar Norte (JPN). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o centro-leste da Argentina e Região Sul do Brasil seguindo pelo Atlântico em torno do paralelo 37S e dão suporte a uma frente fria observada em superfície a leste da região Sul do Brasil. Entre o Pacífico e o Atlântico a oeste das Ilhas Malvinas pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente. Outros ramos destes máximos de vento podem ser notado sobre o Atlântico.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010312.gif
45,2009010312,0,0,0,0,0,1,0,0,0,"Na carta de altitude das 12z de hoje (03/01), ainda é possível notar uma área de circulação anticiclônica associada a Alta da Bolívia (AB) atuando na parte central, oeste e norte do continente, no entanto, o centro deste sistema não está bem configurado. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre o norte do Mato Grosso (MT) e centro-norte do Amazonas (AM). Outra área com presença de perturbações ciclônicas é notada sobre o Pará (PA) e sobre  parte da Região Nordeste do Brasil. Um cavado de menor amplitude é notado entre o sudeste de GO, triângulo mineiro, norte de São Paulo (SP) e leste do Paraná (PR) favorecendo o levantamento e a formação de instabilidade entre o triângulo Mineiro e o norte paulista. Ao sul da área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando em parte do norte e do nordeste da Argentina, sul do Paraguai, Rio Grande do Sul (RS) e sul de Santa Catarina (SC) seguindo pelo Atlântico. Sobre este oceano, este máximo de vento acopla-se a um ramo do Jato Polar Norte (JPN). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o centro-leste da Argentina e Região Sul do Brasil seguindo pelo Atlântico em torno do paralelo 37S e dão suporte a uma frente fria observada em superfície a leste da região Sul do Brasil. Entre o Pacífico e o Atlântico a oeste das Ilhas Malvinas pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente. Outros ramos destes máximos de vento podem ser notado sobre o Atlântico.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010312.gif
46,2009010400,1,0,0,0,0,0,0,0,0,"Na carta de altitude da 00z de hoje (04/01), a circulação anticiclônica associada a Alta da Bolívia (AB) atuando predominando em grande parte do centro-norte do continente. O centro deste sistema permanece sem uma boa configuração. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre o centro do Mato Grosso (MT), centro-norte do Amazonas (AM) e noroeste de RR onde se percebe um pequeno Vórtice Ciclônico de Altos Níveis (VCAN). Este cavado na altura da parte central de MT praticamente se acopla a outro cavado de pouca amplificação que estende seu eixo até aproximadamente o norte/noroeste de São Paulo (SP). Estes dois cavados auxiliam o levantamento, a convergência de umidade e toda a convecção na camada mais baixa da troposfera ajudando a manter na baixa troposfera a Zona de Convergência do Atlântico Sul (ZCAS) (ver imagem de satélite). Ao sul da área de circulação anticiclônica pode-se perceber o Jato Subtropical (JST), atuando em parte do norte da Argentina, sul do Paraguai, norte do Rio Grande do Sul (RS), Santa Catarina (SC), faixa sul do Paraná (PR) seguindo pelo Atlântico onde, na altura do meridiano de 40W, acopla-se aos ramos do Jato Polar Norte (JPN) e do Jato Polar Sul (JPS). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o Chile e oeste da Argentina (próximo a 30S) seguindo pelo Uruguai e extremo sul do RS seguindo pelo Atlântico Sul, em torno do meridiano 39W, próximo a ilha Geórgia do Sul. Entre o Pacífico e o Atlântico pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010400.gif
47,2009010400,0,1,0,0,0,0,0,0,0,"Na carta de altitude da 00z de hoje (04/01), a circulação anticiclônica associada a Alta da Bolívia (AB) atuando predominando em grande parte do centro-norte do continente. O centro deste sistema permanece sem uma boa configuração. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre o centro do Mato Grosso (MT), centro-norte do Amazonas (AM) e noroeste de RR onde se percebe um pequeno Vórtice Ciclônico de Altos Níveis (VCAN). Este cavado na altura da parte central de MT praticamente se acopla a outro cavado de pouca amplificação que estende seu eixo até aproximadamente o norte/noroeste de São Paulo (SP). Estes dois cavados auxiliam o levantamento, a convergência de umidade e toda a convecção na camada mais baixa da troposfera ajudando a manter na baixa troposfera a Zona de Convergência do Atlântico Sul (ZCAS) (ver imagem de satélite). Ao sul da área de circulação anticiclônica pode-se perceber o Jato Subtropical (JST), atuando em parte do norte da Argentina, sul do Paraguai, norte do Rio Grande do Sul (RS), Santa Catarina (SC), faixa sul do Paraná (PR) seguindo pelo Atlântico onde, na altura do meridiano de 40W, acopla-se aos ramos do Jato Polar Norte (JPN) e do Jato Polar Sul (JPS). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o Chile e oeste da Argentina (próximo a 30S) seguindo pelo Uruguai e extremo sul do RS seguindo pelo Atlântico Sul, em torno do meridiano 39W, próximo a ilha Geórgia do Sul. Entre o Pacífico e o Atlântico pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010400.gif
48,2009010400,0,0,1,0,0,0,0,0,0,"Na carta de altitude da 00z de hoje (04/01), a circulação anticiclônica associada a Alta da Bolívia (AB) atuando predominando em grande parte do centro-norte do continente. O centro deste sistema permanece sem uma boa configuração. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre o centro do Mato Grosso (MT), centro-norte do Amazonas (AM) e noroeste de RR onde se percebe um pequeno Vórtice Ciclônico de Altos Níveis (VCAN). Este cavado na altura da parte central de MT praticamente se acopla a outro cavado de pouca amplificação que estende seu eixo até aproximadamente o norte/noroeste de São Paulo (SP). Estes dois cavados auxiliam o levantamento, a convergência de umidade e toda a convecção na camada mais baixa da troposfera ajudando a manter na baixa troposfera a Zona de Convergência do Atlântico Sul (ZCAS) (ver imagem de satélite). Ao sul da área de circulação anticiclônica pode-se perceber o Jato Subtropical (JST), atuando em parte do norte da Argentina, sul do Paraguai, norte do Rio Grande do Sul (RS), Santa Catarina (SC), faixa sul do Paraná (PR) seguindo pelo Atlântico onde, na altura do meridiano de 40W, acopla-se aos ramos do Jato Polar Norte (JPN) e do Jato Polar Sul (JPS). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o Chile e oeste da Argentina (próximo a 30S) seguindo pelo Uruguai e extremo sul do RS seguindo pelo Atlântico Sul, em torno do meridiano 39W, próximo a ilha Geórgia do Sul. Entre o Pacífico e o Atlântico pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010400.gif
49,2009010400,0,0,0,1,0,0,0,0,0,"Na carta de altitude da 00z de hoje (04/01), a circulação anticiclônica associada a Alta da Bolívia (AB) atuando predominando em grande parte do centro-norte do continente. O centro deste sistema permanece sem uma boa configuração. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre o centro do Mato Grosso (MT), centro-norte do Amazonas (AM) e noroeste de RR onde se percebe um pequeno Vórtice Ciclônico de Altos Níveis (VCAN). Este cavado na altura da parte central de MT praticamente se acopla a outro cavado de pouca amplificação que estende seu eixo até aproximadamente o norte/noroeste de São Paulo (SP). Estes dois cavados auxiliam o levantamento, a convergência de umidade e toda a convecção na camada mais baixa da troposfera ajudando a manter na baixa troposfera a Zona de Convergência do Atlântico Sul (ZCAS) (ver imagem de satélite). Ao sul da área de circulação anticiclônica pode-se perceber o Jato Subtropical (JST), atuando em parte do norte da Argentina, sul do Paraguai, norte do Rio Grande do Sul (RS), Santa Catarina (SC), faixa sul do Paraná (PR) seguindo pelo Atlântico onde, na altura do meridiano de 40W, acopla-se aos ramos do Jato Polar Norte (JPN) e do Jato Polar Sul (JPS). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o Chile e oeste da Argentina (próximo a 30S) seguindo pelo Uruguai e extremo sul do RS seguindo pelo Atlântico Sul, em torno do meridiano 39W, próximo a ilha Geórgia do Sul. Entre o Pacífico e o Atlântico pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010400.gif
50,2009010400,0,0,0,0,1,0,0,0,0,"Na carta de altitude da 00z de hoje (04/01), a circulação anticiclônica associada a Alta da Bolívia (AB) atuando predominando em grande parte do centro-norte do continente. O centro deste sistema permanece sem uma boa configuração. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre o centro do Mato Grosso (MT), centro-norte do Amazonas (AM) e noroeste de RR onde se percebe um pequeno Vórtice Ciclônico de Altos Níveis (VCAN). Este cavado na altura da parte central de MT praticamente se acopla a outro cavado de pouca amplificação que estende seu eixo até aproximadamente o norte/noroeste de São Paulo (SP). Estes dois cavados auxiliam o levantamento, a convergência de umidade e toda a convecção na camada mais baixa da troposfera ajudando a manter na baixa troposfera a Zona de Convergência do Atlântico Sul (ZCAS) (ver imagem de satélite). Ao sul da área de circulação anticiclônica pode-se perceber o Jato Subtropical (JST), atuando em parte do norte da Argentina, sul do Paraguai, norte do Rio Grande do Sul (RS), Santa Catarina (SC), faixa sul do Paraná (PR) seguindo pelo Atlântico onde, na altura do meridiano de 40W, acopla-se aos ramos do Jato Polar Norte (JPN) e do Jato Polar Sul (JPS). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o Chile e oeste da Argentina (próximo a 30S) seguindo pelo Uruguai e extremo sul do RS seguindo pelo Atlântico Sul, em torno do meridiano 39W, próximo a ilha Geórgia do Sul. Entre o Pacífico e o Atlântico pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010400.gif
51,2009010400,0,0,0,0,0,1,0,0,0,"Na carta de altitude da 00z de hoje (04/01), a circulação anticiclônica associada a Alta da Bolívia (AB) atuando predominando em grande parte do centro-norte do continente. O centro deste sistema permanece sem uma boa configuração. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre o centro do Mato Grosso (MT), centro-norte do Amazonas (AM) e noroeste de RR onde se percebe um pequeno Vórtice Ciclônico de Altos Níveis (VCAN). Este cavado na altura da parte central de MT praticamente se acopla a outro cavado de pouca amplificação que estende seu eixo até aproximadamente o norte/noroeste de São Paulo (SP). Estes dois cavados auxiliam o levantamento, a convergência de umidade e toda a convecção na camada mais baixa da troposfera ajudando a manter na baixa troposfera a Zona de Convergência do Atlântico Sul (ZCAS) (ver imagem de satélite). Ao sul da área de circulação anticiclônica pode-se perceber o Jato Subtropical (JST), atuando em parte do norte da Argentina, sul do Paraguai, norte do Rio Grande do Sul (RS), Santa Catarina (SC), faixa sul do Paraná (PR) seguindo pelo Atlântico onde, na altura do meridiano de 40W, acopla-se aos ramos do Jato Polar Norte (JPN) e do Jato Polar Sul (JPS). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o Chile e oeste da Argentina (próximo a 30S) seguindo pelo Uruguai e extremo sul do RS seguindo pelo Atlântico Sul, em torno do meridiano 39W, próximo a ilha Geórgia do Sul. Entre o Pacífico e o Atlântico pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010400.gif
52,2009010412,1,0,0,0,0,0,0,0,0,"Na carta de altitude das 12z de hoje (04/01), a circulação anticiclônica associada a Alta da Bolívia (AB) atua predominando em grande parte do centro-norte do continente. O centro deste sistema permanece sem uma boa configuração. Embebidos nesta ampla área de circulação anticiclônica nota-se a presença de alguns cavados invertidos. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre o norte do Mato Grosso (MT), centro-oeste do Amazonas (AM) e noroeste de RR onde se percebe um pequeno Vórtice Ciclônico de Altos Níveis (VCAN). Este cavado  praticamente se acopla a outro cavado de pouca amplificação que estende seu eixo até aproximadamente o norte/noroeste de São Paulo (SP). Estes dois cavados auxiliam o levantamento, a convergência de umidade e toda a convecção na camada mais baixa da troposfera ajudando a manter na baixa troposfera a Zona de Convergência do Atlântico Sul (ZCAS) (ver imagem de satélite). Ao sul da área de circulação anticiclônica pode-se perceber o Jato Subtropical (JST), atuando em parte do norte da Argentina, Paraguai, Paraná (PR) e nordeste de Santa Catarina (SC) seguindo pelo Atlântico onde, na altura do meridiano de 40W, acopla-se aos ramos do Jato Polar Norte (JPN) e do Jato Polar Sul (JPS). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o norte da Argentina (próximo a 30S) seguindo pelo Uruguai e RS seguindo pelo Atlântico Sul, em torno do meridiano 39W, próximo a ilha Geórgia do Sul. Entre o Pacífico e o Atlântico pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010412.gif
53,2009010412,0,1,0,0,0,0,0,0,0,"Na carta de altitude das 12z de hoje (04/01), a circulação anticiclônica associada a Alta da Bolívia (AB) atua predominando em grande parte do centro-norte do continente. O centro deste sistema permanece sem uma boa configuração. Embebidos nesta ampla área de circulação anticiclônica nota-se a presença de alguns cavados invertidos. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre o norte do Mato Grosso (MT), centro-oeste do Amazonas (AM) e noroeste de RR onde se percebe um pequeno Vórtice Ciclônico de Altos Níveis (VCAN). Este cavado  praticamente se acopla a outro cavado de pouca amplificação que estende seu eixo até aproximadamente o norte/noroeste de São Paulo (SP). Estes dois cavados auxiliam o levantamento, a convergência de umidade e toda a convecção na camada mais baixa da troposfera ajudando a manter na baixa troposfera a Zona de Convergência do Atlântico Sul (ZCAS) (ver imagem de satélite). Ao sul da área de circulação anticiclônica pode-se perceber o Jato Subtropical (JST), atuando em parte do norte da Argentina, Paraguai, Paraná (PR) e nordeste de Santa Catarina (SC) seguindo pelo Atlântico onde, na altura do meridiano de 40W, acopla-se aos ramos do Jato Polar Norte (JPN) e do Jato Polar Sul (JPS). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o norte da Argentina (próximo a 30S) seguindo pelo Uruguai e RS seguindo pelo Atlântico Sul, em torno do meridiano 39W, próximo a ilha Geórgia do Sul. Entre o Pacífico e o Atlântico pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010412.gif
54,2009010412,0,0,1,0,0,0,0,0,0,"Na carta de altitude das 12z de hoje (04/01), a circulação anticiclônica associada a Alta da Bolívia (AB) atua predominando em grande parte do centro-norte do continente. O centro deste sistema permanece sem uma boa configuração. Embebidos nesta ampla área de circulação anticiclônica nota-se a presença de alguns cavados invertidos. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre o norte do Mato Grosso (MT), centro-oeste do Amazonas (AM) e noroeste de RR onde se percebe um pequeno Vórtice Ciclônico de Altos Níveis (VCAN). Este cavado  praticamente se acopla a outro cavado de pouca amplificação que estende seu eixo até aproximadamente o norte/noroeste de São Paulo (SP). Estes dois cavados auxiliam o levantamento, a convergência de umidade e toda a convecção na camada mais baixa da troposfera ajudando a manter na baixa troposfera a Zona de Convergência do Atlântico Sul (ZCAS) (ver imagem de satélite). Ao sul da área de circulação anticiclônica pode-se perceber o Jato Subtropical (JST), atuando em parte do norte da Argentina, Paraguai, Paraná (PR) e nordeste de Santa Catarina (SC) seguindo pelo Atlântico onde, na altura do meridiano de 40W, acopla-se aos ramos do Jato Polar Norte (JPN) e do Jato Polar Sul (JPS). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o norte da Argentina (próximo a 30S) seguindo pelo Uruguai e RS seguindo pelo Atlântico Sul, em torno do meridiano 39W, próximo a ilha Geórgia do Sul. Entre o Pacífico e o Atlântico pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010412.gif
55,2009010412,0,0,0,1,0,0,0,0,0,"Na carta de altitude das 12z de hoje (04/01), a circulação anticiclônica associada a Alta da Bolívia (AB) atua predominando em grande parte do centro-norte do continente. O centro deste sistema permanece sem uma boa configuração. Embebidos nesta ampla área de circulação anticiclônica nota-se a presença de alguns cavados invertidos. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre o norte do Mato Grosso (MT), centro-oeste do Amazonas (AM) e noroeste de RR onde se percebe um pequeno Vórtice Ciclônico de Altos Níveis (VCAN). Este cavado  praticamente se acopla a outro cavado de pouca amplificação que estende seu eixo até aproximadamente o norte/noroeste de São Paulo (SP). Estes dois cavados auxiliam o levantamento, a convergência de umidade e toda a convecção na camada mais baixa da troposfera ajudando a manter na baixa troposfera a Zona de Convergência do Atlântico Sul (ZCAS) (ver imagem de satélite). Ao sul da área de circulação anticiclônica pode-se perceber o Jato Subtropical (JST), atuando em parte do norte da Argentina, Paraguai, Paraná (PR) e nordeste de Santa Catarina (SC) seguindo pelo Atlântico onde, na altura do meridiano de 40W, acopla-se aos ramos do Jato Polar Norte (JPN) e do Jato Polar Sul (JPS). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o norte da Argentina (próximo a 30S) seguindo pelo Uruguai e RS seguindo pelo Atlântico Sul, em torno do meridiano 39W, próximo a ilha Geórgia do Sul. Entre o Pacífico e o Atlântico pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010412.gif
56,2009010412,0,0,0,0,1,0,0,0,0,"Na carta de altitude das 12z de hoje (04/01), a circulação anticiclônica associada a Alta da Bolívia (AB) atua predominando em grande parte do centro-norte do continente. O centro deste sistema permanece sem uma boa configuração. Embebidos nesta ampla área de circulação anticiclônica nota-se a presença de alguns cavados invertidos. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre o norte do Mato Grosso (MT), centro-oeste do Amazonas (AM) e noroeste de RR onde se percebe um pequeno Vórtice Ciclônico de Altos Níveis (VCAN). Este cavado  praticamente se acopla a outro cavado de pouca amplificação que estende seu eixo até aproximadamente o norte/noroeste de São Paulo (SP). Estes dois cavados auxiliam o levantamento, a convergência de umidade e toda a convecção na camada mais baixa da troposfera ajudando a manter na baixa troposfera a Zona de Convergência do Atlântico Sul (ZCAS) (ver imagem de satélite). Ao sul da área de circulação anticiclônica pode-se perceber o Jato Subtropical (JST), atuando em parte do norte da Argentina, Paraguai, Paraná (PR) e nordeste de Santa Catarina (SC) seguindo pelo Atlântico onde, na altura do meridiano de 40W, acopla-se aos ramos do Jato Polar Norte (JPN) e do Jato Polar Sul (JPS). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o norte da Argentina (próximo a 30S) seguindo pelo Uruguai e RS seguindo pelo Atlântico Sul, em torno do meridiano 39W, próximo a ilha Geórgia do Sul. Entre o Pacífico e o Atlântico pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010412.gif
